timestamp,device,session_id,seq,true_dist_m,angle_deg,distance_m,rx_power,fp_power,fp_rx_ratio,quality,std_noise,fp_ampl1,fp_ampl2,fp_ampl3,cir_power,rxpacc,nlos_suspect,anchor_id,error_m,ampl1_ratio,cir_norm,ampl_spread
2026-04-30T13:08:46.357,T1,20260430_130623,506,1.0,0.0,5.483,-68.9,-98.3,-29.4,73.64,84,4722,6186,5877,29096,1645,True,1,4.483,0.7828898284008953,17.687537993920973,309
2026-04-30T13:08:48.367,T1,20260430_130623,508,1.0,0.0,5.825,-66.7,-98.7,-32.0,56.73,96,2826,5446,4224,21792,1319,True,1,4.825,0.584488107549121,16.521607278241092,1222
2026-04-30T13:08:51.366,T1,20260430_130623,511,1.0,0.0,6.318,-73.3,-100.0,-26.7,66.11,28,1353,1851,1379,2391,548,True,1,5.318,0.8377708978328173,4.363138686131387,472
2026-04-30T13:08:52.355,T1,20260430_130623,512,1.0,0.0,5.389,-70.0,-97.5,-27.5,61.38,96,6863,5892,7224,31752,1786,True,1,4.389,1.0465080817322354,17.778275475923852,1332
2026-04-30T13:08:53.346,T1,20260430_130623,513,1.0,0.0,5.807,-69.4,-98.0,-28.6,94.12,88,5110,8283,4851,32476,1769,True,1,4.807,0.7781330896908787,18.3583945732052,3432
2026-04-30T13:08:54.368,T1,20260430_130623,514,1.0,0.0,5.582,-64.6,-92.4,-27.8,83.74,72,8936,6029,3846,13970,981,True,1,4.582,1.8098227848101265,14.240570846075434,2183
2026-04-30T13:08:56.377,T1,20260430_130623,516,1.0,0.0,5.863,-69.3,-98.3,-29.0,70.23,96,1016,6742,7963,32835,1770,True,1,4.863,0.13818429105746344,18.550847457627118,1221
2026-04-30T13:08:59.377,T1,20260430_130623,519,1.0,0.0,5.858,-68.1,-93.2,-25.0,103.38,104,12090,10752,8073,32428,1690,True,1,4.858,1.2844621513944223,19.18816568047337,2679
2026-04-30T13:09:00.397,T1,20260430_130623,520,1.0,0.0,8.372,-68.1,-95.2,-27.1,78.54,96,10701,7540,7319,35693,1770,True,1,7.372,1.4403391883706844,20.165536723163843,221
2026-04-30T13:09:02.377,T1,20260430_130623,522,1.0,0.0,5.746,-66.8,-95.6,-28.8,55.38,112,9315,6202,5183,28853,1521,True,1,4.746,1.6363636363636365,18.96975673898751,1019
2026-04-30T13:09:03.366,T1,20260430_130623,523,1.0,0.0,6.557,-67.4,-91.0,-23.7,186.03,76,7841,14138,11657,25406,1456,True,1,5.557,0.6079472766039931,17.449175824175825,2481
2026-04-30T13:09:04.386,T1,20260430_130623,524,1.0,0.0,7.899,-69.2,-97.6,-28.5,85.64,96,6756,8221,5582,37271,1876,True,1,6.899,0.9789176266029124,19.86727078891258,2639
2026-04-30T13:09:05.375,T1,20260430_130623,525,1.0,0.0,5.417,-66.5,-98.7,-32.2,67.02,64,3500,4289,4919,21798,1311,True,1,4.417,0.7602085143353605,16.62700228832952,630
2026-04-30T13:09:06.367,T1,20260430_130623,526,1.0,0.0,5.783,-68.8,-98.2,-29.4,50.9,120,5774,6108,6857,35111,1799,True,1,4.783,0.8907057462398766,19.516953863257367,749
2026-04-30T13:09:07.387,T1,20260430_130623,527,1.0,0.0,5.825,-65.9,-99.5,-33.6,50.63,100,3123,5063,3340,22880,1314,True,1,4.825,0.7433059621563727,17.41248097412481,1723
2026-04-30T13:09:09.367,T1,20260430_130623,529,1.0,0.0,5.919,-68.2,-98.1,-29.9,77.69,108,5086,8391,5292,38465,1844,True,1,4.919,0.7434042242198349,20.859544468546638,3099
2026-04-30T13:09:10.385,T1,20260430_130623,530,1.0,0.0,5.445,-68.6,-98.1,-29.6,65.62,108,4195,7087,6521,33279,1739,True,1,4.445,0.616549088771311,19.13686026451984,566
2026-04-30T13:09:11.375,T1,20260430_130623,531,1.0,0.0,5.891,-69.0,-99.0,-30.0,61.17,124,5370,7585,4522,38304,1892,True,1,4.891,0.8870901131576774,20.24524312896406,3063
2026-04-30T13:09:12.366,T1,20260430_130623,532,1.0,0.0,5.919,-68.1,-98.2,-30.1,81.19,88,3539,7145,4808,27274,1548,True,1,4.919,0.592152597674224,17.61886304909561,2337
2026-04-30T13:09:14.375,T1,20260430_130623,534,1.0,0.0,5.938,-67.8,-98.8,-31.0,45.56,108,3791,4920,5470,25392,1479,True,1,4.938,0.729740134744947,17.168356997971603,550
2026-04-30T13:09:16.385,T1,20260430_130623,536,1.0,0.0,8.414,-66.1,-98.7,-32.6,56.1,92,3675,5161,2952,20003,1238,True,1,7.414,0.90595340811044,16.15751211631664,2209
2026-04-30T13:09:17.376,T1,20260430_130623,537,1.0,0.0,8.621,-68.2,-97.3,-29.1,52.28,124,6656,6483,7518,36149,1785,True,1,7.621,0.9507892293407614,20.251540616246498,1035
2026-04-30T13:09:18.367,T1,20260430_130623,538,1.0,0.0,6.815,-84.7,-101.4,-16.8,39.5,16,622,632,725,278,277,True,1,5.815,0.9167280766396463,1.0036101083032491,93
2026-04-30T13:09:19.386,T1,20260430_130623,539,1.0,0.0,6.257,-72.3,-99.6,-27.2,57.65,52,1891,2998,2530,6122,848,True,1,5.257,0.6841534008683068,7.21933962264151,468
2026-04-30T13:09:20.375,T1,20260430_130623,540,1.0,0.0,6.581,-70.3,-98.5,-28.3,72.1,88,3947,6345,5747,26016,1629,True,1,5.581,0.6528283162421435,15.970534069981584,598
2026-04-30T13:09:21.397,T1,20260430_130623,541,1.0,0.0,6.294,-68.4,-98.3,-29.9,67.74,92,4900,6232,6315,32702,1712,True,1,5.294,0.7810632023591296,19.101635514018692,83
2026-04-30T13:09:25.385,T1,20260430_130623,545,1.0,0.0,5.821,-68.6,-97.9,-29.4,93.57,76,3973,7111,5630,28319,1602,True,1,4.821,0.6236559139784946,17.677278401997505,1481
2026-04-30T13:09:26.377,T1,20260430_130623,546,1.0,0.0,5.582,-67.8,-98.1,-30.3,52.44,100,4836,5244,6492,29479,1591,True,1,4.582,0.8241308793456033,18.528598365807667,1248
2026-04-30T13:09:29.376,T1,20260430_130623,549,1.0,0.0,6.304,-68.2,-97.8,-29.6,53.0,84,5032,4452,6339,24503,1474,True,1,5.304,0.9326290427207858,16.62347354138399,1887
2026-04-30T13:09:30.395,T1,20260430_130623,550,1.0,0.0,5.53,-68.5,-98.0,-29.4,82.71,80,3624,6617,5054,24041,1475,True,1,4.53,0.6210264758803873,16.298983050847458,1563
2026-04-30T13:09:31.385,T1,20260430_130623,551,1.0,0.0,6.027,-68.6,-98.2,-29.6,66.94,100,3778,6694,5703,28009,1597,True,1,5.027,0.6095022989432928,17.538509705698186,991
2026-04-30T13:09:32.376,T1,20260430_130623,552,1.0,0.0,5.741,-68.7,-97.4,-28.7,46.64,112,6229,5224,7754,31993,1711,True,1,4.741,0.9599321929419017,18.698421975452952,2530
2026-04-30T13:09:33.394,T1,20260430_130623,553,1.0,0.0,5.807,-68.1,-98.8,-30.7,69.36,100,3794,6936,3987,28337,1576,True,1,4.807,0.6946809484573835,17.98032994923858,2949
2026-04-30T13:09:35.405,T1,20260430_130623,555,1.0,0.0,6.172,-72.6,-99.1,-26.5,51.7,76,4084,3929,5684,18265,1479,True,1,5.172,0.8496827213148861,12.349560513860716,1755
